R00_re,R01_re,R02_re,R03_re,R10_re,R11_re,R12_re,R13_re,R20_re,R21_re,R22_re,R23_re,R30_re,R31_re,R32_re,R33_re,R00_im,R01_im,R02_im,R03_im,R10_im,R11_im,R12_im,R13_im,R20_im,R21_im,R22_im,R23_im,R30_im,R31_im,R32_im,R33_im,angle_deg
0.05410780385136604,-0.013845399022102356,0.00860560405999422,-0.006528742145746946,-0.013845399022102356,0.0035584208089858294,-0.0025329121854156256,0.00177105946931988,0.00860560405999422,-0.0025329121854156256,0.008527512662112713,-0.0032106873113662004,-0.006528742145746946,0.00177105946931988,-0.0032106873113662004,0.0014470773749053478,0.0,0.0009094515698961914,-0.019680386409163475,0.005972166080027819,-0.0009094515698961914,0.0,0.004891454707831144,-0.001418516505509615,0.019680386409163475,-0.004891454707831144,0.0,-0.0014248724328354,-0.005972166080027819,0.001418516505509615,0.0014248724328354,0.0,-63.43
0.05416766554117203,-0.013881588354706764,0.008636298589408398,-0.006544444710016251,-0.013881588354706764,0.0035715510603040457,-0.002527938922867179,0.001772928866557777,0.008636298589408398,-0.002527938922867179,0.008536136709153652,-0.00322131859138608,-0.006544444710016251,0.001772928866557777,-0.00322131859138608,0.0014533484354615211,0.0,0.0008655171259306371,-0.019691890105605125,0.005990594159811735,-0.0008655171259306371,0.0,0.004908618051558733,-0.0014306990196928382,0.019691890105605125,-0.004908618051558733,0.0,-0.0014240688178688288,-0.005990594159811735,0.0014306990196928382,0.0014240688178688288,0.0,-63.43
0.054188478738069534,-0.013886595144867897,0.008612860925495625,-0.006546858698129654,-0.013886595144867897,0.0035733256954699755,-0.0025289764162153006,0.0017755453009158373,0.008612860925495625,-0.0025289764162153006,0.008548635989427567,-0.0032220110297203064,-0.006546858698129654,0.0017755453009158373,-0.0032220110297203064,0.0014538847608491778,0.0,0.0008839538204483688,-0.019723832607269287,0.005992954596877098,-0.0008839538204483688,0.0,0.004914171062409878,-0.001429033582098782,0.019723832607269287,-0.004914171062409878,0.0,-0.0014304821379482746,-0.005992954596877098,0.001429033582098782,0.0014304821379482746,0.0,-63.43
0.05415584519505501,-0.013840451836585999,0.008592331781983376,-0.006546619813889265,-0.013840451836585999,0.0035529714077711105,-0.0025287095922976732,0.0017740996554493904,0.008592331781983376,-0.0025287095922976732,0.008544507436454296,-0.0032166733872145414,-0.006546619813889265,0.0017740996554493904,-0.0032166733872145414,0.0014520721742883325,0.0,0.0009137056767940521,-0.019720064476132393,0.00598102156072855,-0.0009137056767940521,0.0,0.004894993733614683,-0.0014181694714352489,0.019720064476132393,-0.004894993733614683,0.0,-0.001434960518963635,-0.00598102156072855,0.0014181694714352489,0.001434960518963635,0.0,-63.43
0.05416593700647354,-0.013859842903912067,0.008636548183858395,-0.0065499418415129185,-0.013859842903912067,0.0035603027790784836,-0.002521577524021268,0.0017705382779240608,0.008636548183858395,-0.002521577524021268,0.00852265115827322,-0.0032111157197505236,-0.0065499418415129185,0.0017705382779240608,-0.0032111157197505236,0.0014491886831820011,0.0,0.0008579632267355919,-0.019672775641083717,0.005965577904134989,-0.0008579632267355919,0.0,0.00489717535674572,-0.0014227651990950108,0.019672775641083717,-0.00489717535674572,0.0,-0.001427760231308639,-0.005965577904134989,0.0014227651990950108,0.001427760231308639,0.0,-63.43
0.05420522019267082,-0.013877633027732372,0.008631487376987934,-0.006546264048665762,-0.013877633027732372,0.0035679202992469072,-0.002534277271479368,0.001774921896867454,0.008631487376987934,-0.002534277271479368,0.00853323470801115,-0.003224659012630582,-0.006546264048665762,0.001774921896867454,-0.003224659012630582,0.0014559247065335512,0.0,0.0008926366572268307,-0.019698116928339005,0.006004869472235441,-0.0008926366572268307,0.0,0.00490110507234931,-0.0014296170556917787,0.019698116928339005,-0.00490110507234931,0.0,-0.0014227492501959205,-0.006004869472235441,0.0014296170556917787,0.0014227492501959205,0.0,-63.43
0.05423029884696007,-0.013879403471946716,0.008665100671350956,-0.006546444725245237,-0.013879403471946716,0.003568023908883333,-0.002551032230257988,0.0017770490376278758,0.008665100671350956,-0.002551032230257988,0.008536271750926971,-0.0032246664632111788,-0.006546444725245237,0.0017770490376278758,-0.0032246664632111788,0.0014540738193318248,0.0,0.000917766650673002,-0.019692985340952873,0.005999335553497076,-0.000917766650673002,0.0,0.004893613047897816,-0.0014246986247599125,0.019692985340952873,-0.004893613047897816,0.0,-0.0014186996268108487,-0.005999335553497076,0.0014246986247599125,0.0014186996268108487,0.0,-63.43
0.05423548445105553,-0.013873415999114513,0.008668089285492897,-0.006569477263838053,-0.013873415999114513,0.003564119804650545,-0.0025456473231315613,0.0017802752554416656,0.008668089285492897,-0.0025456473231315613,0.008547498844563961,-0.003226024331524968,-0.006569477263838053,0.0017802752554416656,-0.003226024331524968,0.0014570212224498391,0.0,0.0009034429094754159,-0.019708259031176567,0.005988155957311392,-0.0009034429094754159,0.0,0.004897111561149359,-0.0014223800972104073,0.019708259031176567,-0.004897111561149359,0.0,-0.001430234289728105,-0.005988155957311392,0.0014223800972104073,0.001430234289728105,0.0,-63.43
0.05425285920500755,-0.013865691609680653,0.008556659333407879,-0.0065508075058460236,-0.013865691609680653,0.0035598487593233585,-0.0025241912808269262,0.0017766861710697412,0.008556659333407879,-0.0025241912808269262,0.008529726415872574,-0.0032131557818502188,-0.0065508075058460236,0.0017766861710697412,-0.0032131557818502188,0.0014529669424518943,0.0,0.0009270724840462208,-0.019736170768737793,0.005992264952510595,-0.0009270724840462208,0.0,0.004898030776530504,-0.0014195902040228248,0.019736170768737793,-0.004898030776530504,0.0,-0.001438027247786522,-0.005992264952510595,0.0014195902040228248,0.001438027247786522,0.0,-63.43
0.0542268268764019,-0.013870619237422943,0.008602326735854149,-0.006566558964550495,-0.013870619237422943,0.0035640241112560034,-0.002537056338042021,0.001782011240720749,0.008602326735854149,-0.002537056338042021,0.008538166992366314,-0.0032217397820204496,-0.006566558964550495,0.001782011240720749,-0.0032217397820204496,0.0014578148256987333,0.0,0.0009255087934434414,-0.019722340628504753,0.005993841681629419,-0.0009255087934434414,0.0,0.004898094572126865,-0.0014211379457265139,0.019722340628504753,-0.004898094572126865,0.0,-0.001437466242350638,-0.005993841681629419,0.0014211379457265139,0.001437466242350638,0.0,-63.43
0.054251499474048615,-0.013877809047698975,0.008668811060488224,-0.006581161171197891,-0.013877809047698975,0.0035646334290504456,-0.0025378407444804907,0.001780657097697258,0.008668811060488224,-0.0025378407444804907,0.008536073379218578,-0.003219613106921315,-0.006581161171197891,0.001780657097697258,-0.003219613106921315,0.0014557726681232452,0.0,0.0008821304072625935,-0.019695675000548363,0.005971511360257864,-0.0008821304072625935,0.0,0.004897446371614933,-0.0014205888146534562,0.019695675000548363,-0.004897446371614933,0.0,-0.001435122569091618,-0.005971511360257864,0.0014205888146534562,0.001435122569091618,0.0,-63.43
0.054253172129392624,-0.013872578740119934,0.008651158772408962,-0.00658045569434762,-0.013872578740119934,0.003563661128282547,-0.002552528865635395,0.001786110340617597,0.008651158772408962,-0.002552528865635395,0.008547657169401646,-0.0032274536788463593,-0.00658045569434762,0.001786110340617597,-0.0032274536788463593,0.001460126368328929,0.0,0.0009364030556753278,-0.019719762727618217,0.005992264952510595,-0.0009364030556753278,0.0,0.004893176723271608,-0.0014186956686899066,0.019719762727618217,-0.004893176723271608,0.0,-0.0014363691443577409,-0.005992264952510595,0.0014186956686899066,0.0014363691443577409,0.0,-63.43
0.05419614911079407,-0.01383820828050375,0.008648211136460304,-0.006558404304087162,-0.01383820828050375,0.003549102693796158,-0.0025402670726180077,0.0017753856955096126,0.008648211136460304,-0.0025402670726180077,0.00852073635905981,-0.0032129359897226095,-0.006558404304087162,0.0017753856955096126,-0.0032129359897226095,0.0014510405017063022,0.0,0.0009146759402938187,-0.01967163383960724,0.005968234967440367,-0.0009146759402938187,0.0,0.004877062048763037,-0.0014132725773379207,0.01967163383960724,-0.004877062048763037,0.0,-0.001428191433660686,-0.005968234967440367,0.0014132725773379207,0.001428191433660686,0.0,-63.43
0.054187264293432236,-0.013851097784936428,0.008564195595681667,-0.006559251341968775,-0.013851097784936428,0.0035565730649977922,-0.002525277202948928,0.0017789228586480021,0.008564195595681667,-0.002525277202948928,0.008534636348485947,-0.0032205365132540464,-0.006559251341968775,0.0017789228586480021,-0.0032205365132540464,0.0014582512667402625,0.0,0.0009232311858795583,-0.019725531339645386,0.005998953245580196,-0.0009232311858795583,0.0,0.00489638140425086,-0.0014217318966984749,0.019725531339645386,-0.00489638140425086,0.0,-0.0014396574115380645,-0.005998953245580196,0.0014217318966984749,0.0014396574115380645,0.0,-63.43
0.05428255721926689,-0.013863356783986092,0.00861287396401167,-0.00657498836517334,-0.013863356783986092,0.0035568983294069767,-0.002538359258323908,0.0017819766653701663,0.00861287396401167,-0.002538359258323908,0.008533847518265247,-0.0032170165795832872,-0.00657498836517334,0.0017819766653701663,-0.0032170165795832872,0.00145582330878824,0.0,0.0009319533710367978,-0.01972378045320511,0.005982223432511091,-0.0009319533710367978,0.0,0.004889611154794693,-0.00141500576864928,0.01972378045320511,-0.004889611154794693,0.0,-0.0014399223728105426,-0.005982223432511091,0.00141500576864928,0.0014399223728105426,0.0,-63.43
0.05426597222685814,-0.013857032172381878,0.008530371822416782,-0.006567281670868397,-0.013857032172381878,0.003556151408702135,-0.0025324265006929636,0.0017845893744379282,0.008530371822416782,-0.0025324265006929636,0.008538286201655865,-0.0032182589638978243,-0.006567281670868397,0.0017845893744379282,-0.0032182589638978243,0.0014587807236239314,0.0,0.0009723375551402569,-0.019762147217988968,0.006002189125865698,-0.0009723375551402569,0.0,0.004893652629107237,-0.0014150660717859864,0.019762147217988968,-0.004893652629107237,0.0,-0.0014481513062492013,-0.006002189125865698,0.0014150660717859864,0.0014481513062492013,0.0,-63.43
0.05426020547747612,-0.013845527544617653,0.008589441888034344,-0.0065855057910084724,-0.013845527544617653,0.003548603504896164,-0.0025237330701202154,0.001780983991920948,0.008589441888034344,-0.0025237330701202154,0.008524012751877308,-0.003211901756003499,-0.0065855057910084724,0.001780983991920948,-0.003211901756003499,0.0014563053846359253,0.0,0.0009134465944953263,-0.019715694710612297,0.005970260594040155,-0.0009134465944953263,0.0,0.004886395763605833,-0.0014126115711405873,0.019715694710612297,-0.004886395763605833,0.0,-0.001447824528440833,-0.005970260594040155,0.0014126115711405873,0.001447824528440833,0.0,-63.43
0.05428844317793846,-0.013868755660951138,0.008571561425924301,-0.0066056321375072,-0.013868755660951138,0.0035587705206125975,-0.0025236185174435377,0.0017887020949274302,0.008571561425924301,-0.0025236185174435377,0.008533461019396782,-0.0032181423157453537,-0.0066056321375072,0.0017887020949274302,-0.0032181423157453537,0.001462832442484796,0.0,0.0009179487242363393,-0.01974259503185749,0.005981096997857094,-0.0009179487242363393,0.0,0.0048987469635903835,-0.0014163226587697864,0.01974259503185749,-0.0048987469635903835,0.0,-0.001457907259464264,-0.005981096997857094,0.0014163226587697864,0.001457907259464264,0.0,-63.43
0.05430803820490837,-0.013866010122001171,0.00859056320041418,-0.006626049522310495,-0.013866010122001171,0.003555949544534087,-0.0025255538057535887,0.001792100491002202,0.00859056320041418,-0.0025255538057535887,0.008533207699656487,-0.003214085241779685,-0.006626049522310495,0.001792100491002202,-0.003214085241779685,0.0014624607283622026,0.0,0.0009138439199887216,-0.019738228991627693,0.005959234666079283,-0.0009138439199887216,0.0,0.004895184654742479,-0.0014100689440965652,0.019738228991627693,-0.004895184654742479,0.0,-0.001465634792111814,-0.005959234666079283,0.0014100689440965652,0.001465634792111814,0.0,-63.43
0.05430600792169571,-0.013860692270100117,0.0085385637357831,-0.006602881010621786,-0.013860692270100117,0.0035540126264095306,-0.002518923720344901,0.0017881406238302588,0.0085385637357831,-0.002518923720344901,0.008533581160008907,-0.0032154463697224855,-0.006602881010621786,0.0017881406238302588,-0.0032154463697224855,0.0014621742302551866,0.0,0.000933088653255254,-0.019760822877287865,0.005983279552310705,-0.000933088653255254,0.0,0.004897062201052904,-0.0014137340476736426,0.019760822877287865,-0.004897062201052904,0.0,-0.0014619395369663835,-0.005983279552310705,0.0014137340476736426,0.0014619395369663835,0.0,-63.43
0.05430040881037712,-0.013842771761119366,0.008479665964841843,-0.006580329965800047,-0.013842771761119366,0.0035465850960463285,-0.002515283413231373,0.0017847663257271051,0.008479665964841843,-0.002515283413231373,0.008518571965396404,-0.0032089275773614645,-0.006580329965800047,0.0017847663257271051,-0.0032089275773614645,0.0014589288039132953,0.0,0.0009711834718473256,-0.019764279946684837,0.00599267054349184,-0.0009711834718473256,0.0,0.004887009039521217,-0.0014100722037255764,0.019764279946684837,-0.004887009039521217,0.0,-0.001459349412471056,-0.00599267054349184,0.0014100722037255764,0.001459349412471056,0.0,-63.43
0.054284531623125076,-0.013833439908921719,0.008474692702293396,-0.006585432682186365,-0.013833439908921719,0.003543006954714656,-0.002514515770599246,0.0017857648199424148,0.008474692702293396,-0.002514515770599246,0.008513434790074825,-0.0032067452557384968,-0.006585432682186365,0.0017857648199424148,-0.0032067452557384968,0.001459153601899743,0.0,0.0009749894961714745,-0.01975596882402897,0.0059861536137759686,-0.0009749894961714745,0.0,0.004882404115051031,-0.0014072408666834235,0.01975596882402897,-0.004882404115051031,0.0,-0.0014621802838519216,-0.0059861536137759686,0.0014072408666834235,0.0014621802838519216,0.0,-63.43
0.05432974174618721,-0.013854937627911568,0.00858104508370161,-0.006600140128284693,-0.013854937627911568,0.0035494633484631777,-0.002526527037844062,0.001785864937119186,0.00858104508370161,-0.002526527037844062,0.008521899580955505,-0.0032181129790842533,-0.006600140128284693,0.001785864937119186,-0.0032181129790842533,0.0014624340692535043,0.0,0.0009311051107943058,-0.019731486216187477,0.005990310572087765,-0.0009311051107943058,0.0,0.004884925205260515,-0.0014145586173981428,0.019731486216187477,-0.004884925205260515,0.0,-0.0014509600587189198,-0.005990310572087765,0.0014145586173981428,0.0014509600587189198,0.0,-63.43
0.05426761135458946,-0.013826081529259682,0.008561723865568638,-0.0065852380357682705,-0.013826081529259682,0.0035388320684432983,-0.002519940724596381,0.0017807775875553489,0.008561723865568638,-0.002519940724596381,0.008525080047547817,-0.0032205102033913136,-0.0065852380357682705,0.0017807775875553489,-0.0032205102033913136,0.0014625940239056945,0.0,0.0009311661124229431,-0.019730787724256516,0.005999928805977106,-0.0009311661124229431,0.0,0.004880170803517103,-0.0014156982069835067,0.019730787724256516,-0.004880170803517103,0.0,-0.001447730348445475,-0.005999928805977106,0.0014156982069835067,0.001447730348445475,0.0,-63.43
0.05429184064269066,-0.013831867836415768,0.00856779795140028,-0.006613652687519789,-0.013831867836415768,0.003539350349456072,-0.002512057079002261,0.0017846620175987482,0.00856779795140028,-0.002512057079002261,0.008509273640811443,-0.0032100160606205463,-0.006613652687519789,0.0017846620175987482,-0.0032100160606205463,0.001461476436816156,0.0,0.0009066859493032098,-0.01971159689128399,0.005966452416032553,-0.0009066859493032098,0.0,0.0048789638094604015,-0.0014096739469096065,0.01971159689128399,-0.0048789638094604015,0.0,-0.0014596827095374465,-0.005966452416032553,0.0014096739469096065,0.0014596827095374465,0.0,-63.43
0.05429786071181297,-0.013842199929058552,0.008560014888644218,-0.006612787488847971,-0.013842199929058552,0.0035438414197415113,-0.002507566474378109,0.0017846859991550446,0.008560014888644218,-0.002507566474378109,0.008515913039445877,-0.0032196086831390858,-0.006612787488847971,0.0017846859991550446,-0.0032196086831390858,0.001466859132051468,0.0,0.0008954188670031726,-0.019725503399968147,0.005992622580379248,-0.0008954188670031726,0.0,0.004887628369033337,-0.0014187031192705035,0.019725503399968147,-0.004887628369033337,0.0,-0.0014576272806152701,-0.005992622580379248,0.0014187031192705035,0.0014576272806152701,0.0,-63.43
0.05430450662970543,-0.013848284259438515,0.008572064340114594,-0.006616794504225254,-0.013848284259438515,0.0035460200160741806,-0.002505705924704671,0.0017844580579549074,0.008572064340114594,-0.002505705924704671,0.00851347204297781,-0.0032178640831261873,-0.006616794504225254,0.0017844580579549074,-0.0032178640831261873,0.001466041780076921,0.0,0.0008803843520581722,-0.0197183508425951,0.005985319148749113,-0.0008803843520581722,0.0,0.00488958228379488,-0.0014191096415743232,0.0197183508425951,-0.00488958228379488,0.0,-0.0014578610425814986,-0.005985319148749113,0.0014191096415743232,0.0014578610425814986,0.0,-63.43
0.05425950512290001,-0.013827553950250149,0.008566020056605339,-0.006624643690884113,-0.013827553950250149,0.0035384483635425568,-0.0025033883284777403,0.001785188913345337,0.008566020056605339,-0.0025033883284777403,0.008513955399394035,-0.003211863338947296,-0.006624643690884113,0.001785188913345337,-0.003211863338947296,0.0014640517765656114,0.0,0.0008818030473776162,-0.01971193216741085,0.005962013732641935,-0.0008818030473776162,0.0,0.0048843505792319775,-0.0014117645332589746,0.01971193216741085,-0.0048843505792319775,0.0,-0.0014654844999313354,-0.005962013732641935,0.0014117645332589746,0.0014654844999313354,0.0,-63.43
0.05415831133723259,-0.013771289959549904,0.008612609468400478,-0.006615151651203632,-0.013771289959549904,0.003516969969496131,-0.0025155700277537107,0.0017804447561502457,0.008612609468400478,-0.0025155700277537107,0.008488657884299755,-0.003201199695467949,-0.006615151651203632,0.0017804447561502457,-0.003201199695467949,0.0014569744234904647,0.0,0.0008978362311609089,-0.019634801894426346,0.0059278602711856365,-0.0008978362311609089,0.0,0.00485009653493762,-0.0013977340422570705,0.019634801894426346,-0.00485009653493762,0.0,-0.0014556609094142914,-0.0059278602711856365,0.0013977340422570705,0.0014556609094142914,0.0,-63.43
0.05421562120318413,-0.013806548900902271,0.008603649213910103,-0.006631994154304266,-0.013806548900902271,0.003530124668031931,-0.002505282638594508,0.0017839251086115837,0.008603649213910103,-0.002505282638594508,0.008485153317451477,-0.0032041319645941257,-0.006631994154304266,0.0017839251086115837,-0.0032041319645941257,0.0014616476837545633,0.0,0.0008670982206240296,-0.01964626833796501,0.005937458481639624,-0.0008670982206240296,0.0,0.00486568221822381,-0.0014060279354453087,0.01964626833796501,-0.00486568221822381,0.0,-0.0014610737562179565,-0.005937458481639624,0.0014060279354453087,0.0014610737562179565,0.0,-63.43
0.054245829582214355,-0.013821527361869812,0.008618944324553013,-0.006672196090221405,-0.013821527361869812,0.0035351687110960484,-0.0025038847234100103,0.0017927518347278237,0.008618944324553013,-0.0025038847234100103,0.00851319171488285,-0.003210846334695816,-0.006672196090221405,0.0017927518347278237,-0.003210846334695816,0.0014683014014735818,0.0,0.0008481128024868667,-0.019684817641973495,0.005926523823291063,-0.0008481128024868667,0.0,0.004880969878286123,-0.0014057704247534275,0.019684817641973495,-0.004880969878286123,0.0,-0.0014796220930293202,-0.005926523823291063,0.0014057704247534275,0.0014796220930293202,0.0,-63.43
0.05417625233530998,-0.01379828155040741,0.008608764037489891,-0.0066224075853824615,-0.01379828155040741,0.0035271167289465666,-0.002491560997441411,0.0017772341379895806,0.008608764037489891,-0.002491560997441411,0.008496249094605446,-0.0032103785779327154,-0.0066224075853824615,0.0017772341379895806,-0.0032103785779327154,0.0014629734214395285,0.0,0.0008240985916927457,-0.019650883972644806,0.0059493789449334145,-0.0008240985916927457,0.0,0.004874117206782103,-0.001414573984220624,0.019650883972644806,-0.004874117206782103,0.0,-0.0014567647594958544,-0.0059493789449334145,0.001414573984220624,0.0014567647594958544,0.0,-63.43
